,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
1969,0AFlaSWOyEUJ9vrPynu1Ur,yaeow,Lost In Between,To Make It Right,44,118400,FALSE,0.523,0.325,2,-14.126,1,0.0707,0.537,0.00444,0.0992,0.0794,149.488,4,chill
1970,4qkVALwOxCIEZ7I5gkZ3m4,UMI,Butterfly,Butterfly,62,160500,FALSE,0.785,0.27,5,-14.457,1,0.0892,0.255,0.00132,0.0953,0.12,131.894,4,chill
1971,2oNYsdCasRRlz1shXFAz7D,Linkin Park,LIVING THINGS,LOST IN THE ECHO,67,205120,FALSE,0.546,0.98,9,-3.02,0,0.0619,0.0154,0,0.31,0.478,120.037,4,grunge
1972,73SyPIx501G3211y3oTYns,moow;Lotte Kestner,I Can't Tell You How Much It Hurts,Wake Up,61,82800,FALSE,0.822,0.107,1,-13.824,1,0.0862,0.882,0.861,0.084,0.622,77.467,4,sad
1973,4hXHlAc9ZOJY5pGbdfuWsa,Arijit Singh,Goliyon Ki Raasleela Ram-Leela (Original Motion Picture Soundtrack),Laal Ishq,59,387169,FALSE,0.512,0.67,3,-5.792,1,0.027,0.034,0,0.309,0.446,105.957,4,pop-film
1974,44NRdYQw7P0GWuiunRv3hr,Godsmack,Faceless,I Stand Alone,68,246040,FALSE,0.217,0.92,8,-4.479,1,0.0628,0.0000286,0,0.102,0.376,167.169,4,grunge
1975,4ImYwDlqjqxCRxnRe66rBa,Daughtry,Break The Spell (Expanded Edition),Gone Too Soon,51,216120,FALSE,0.515,0.593,3,-6.885,1,0.0253,0.178,0.0000163,0.155,0.265,95.967,4,grunge
1976,0ZGicTeWpoIMpJax3NAuhn,Hariharan;Swarnalatha,Rangeela (Original Motion Picture Soundtrack),Hai Rama,57,407000,FALSE,0.48,0.395,6,-11.017,1,0.093,0.317,0,0.0943,0.464,84.692,5,pop-film
1977,3l8pZBAD0yJZCTQi35DJKw,The Presidents Of The United States Of America,II,Tiki God,33,173400,FALSE,0.483,0.873,11,-6.981,1,0.0458,0.00454,0.00000302,0.297,0.662,151.276,4,grunge
1978,3eMYc6FK9XvyauIaxcJtRS,The Smashing Pumpkins,(Rotten Apples) The Smashing Pumpkins Greatest Hits,Drown,62,270400,FALSE,0.432,0.415,2,-9.755,1,0.0357,0.00849,0.927,0.107,0.189,144,4,grunge
1979,4SjKsDIVQessPLdN42FZlm,Vishal-Shekhar;Snigdhajit Bhowmik;Ananya Chakraborty,"Alcoholia (From ""Vikram Vedha"")","Alcoholia (From ""Vikram Vedha"")",63,231022,FALSE,0.774,0.584,11,-7.89,0,0.107,0.231,0,0.198,0.444,132,4,pop-film
1980,1p1nO35bbi4ZlQgjIA4oa4,Thirty Seconds To Mars,A Beautiful Lie,The Kill (Bury Me),63,231533,FALSE,0.179,0.912,4,-3.881,0,0.0791,0.0014,0.000294,0.582,0.289,182.99,3,grunge
1981,4Q2pNhiQ5KtzuXd0GIbRiz,Raimu,The Spirit Within,Counting Rice,60,181305,FALSE,0.645,0.242,2,-13.986,0,0.0402,0.805,0.894,0.115,0.0744,140.015,4,chill
1982,2e77EO4qYsZ6edoSRyMflA,Alka Yagnik,Kasoor,Dil Mera Tod Diya,45,307960,FALSE,0.591,0.804,7,-8.688,0,0.0555,0.459,0.00000944,0.0743,0.673,107.05,4,k-pop
1983,7GGJ7uPEFfjhfx2UD3ZNYX,Dead By Sunrise,Out Of Ashes,Inside of Me,56,138280,FALSE,0.47,0.941,2,-3.242,1,0.0381,0.0000193,0,0.0556,0.696,106.974,4,grunge
1984,1xMDMww0PMRiLTKhCmnmsj,Yuvan Shankar Raja;Velmurugan,Kedi Billa Killadi Ranga (Original Motion Picture Soundtrack),Konjum Kili,45,260253,FALSE,0.691,0.732,5,-5.254,0,0.0532,0.197,0.00000732,0.158,0.561,79.961,4,k-pop
1985,3V7obDgMz5bfPbfB6sNg5U,Fresco Trey;Einer Bankz,Hip Hop Vibes,Enjoy It,0,127346,TRUE,0.731,0.479,9,-6.438,1,0.0464,0.242,0,0.143,0.755,97.997,4,sad
1986,5PGMCQZR2AnFXSYvUxVb30,Yuvan Shankar Raja;Rahul Nambiar;Saindhavi,My Playlist: Yuvanshankar Raja,"Adada Mazhaida (From ""Paiya"")",48,267120,FALSE,0.891,0.691,6,-9.417,0,0.0588,0.29,0.00555,0.0596,0.666,120.004,4,k-pop
1987,6NbfFVZ01Ttvvqmcok8DxL,BTS,FACE YOURSELF,Crystal Snow,65,323360,FALSE,0.618,0.766,3,-4.507,1,0.0323,0.117,0,0.121,0.448,113.997,4,k-pop
1988,0RDqNCRBGrSegk16Avfzuq,TWICE,BETWEEN 1&2,Talk that Talk,86,177466,FALSE,0.772,0.907,3,-2.438,0,0.124,0.136,0,0.334,0.783,119.973,4,k-pop
1989,3hp6JfJIxkv3sl7E6p7DQj,Arijit Singh,Fitoor,Yeh Fitoor Mera,64,283070,FALSE,0.449,0.421,4,-8.92,1,0.0272,0.387,0.000108,0.11,0.203,163.747,3,pop-film
1990,3LSjYk6sFQaLi0MjtWcm8P,BTS,MAP OF THE SOUL : PERSONA,Make It Right,70,226321,FALSE,0.639,0.706,7,-7.874,1,0.448,0.0104,0,0.132,0.259,105.782,4,k-pop
1991,7kxM3UJwN6rHAW5kwdlAHK,Linkin Park,Hybrid Theory (Bonus Edition),Forgotten,61,194426,FALSE,0.615,0.947,8,-3.817,0,0.11,0.0132,0,0.366,0.498,108.193,4,grunge
1992,1aayZc3JciIs2GhZcSlCrw,Home,Before the Night,We're Finally Landing,61,272039,FALSE,0.481,0.546,2,-13.266,1,0.0723,0.052,0.0263,0.454,0.072,180.047,4,chill
1993,5oYMLJBYRv0I3D5GZEqODA,Finding Hope,More & More,More & More,55,211133,FALSE,0.689,0.256,1,-10.572,1,0.0514,0.704,0.00000229,0.051,0.547,82.936,4,chill
1994,2XfmRXh6SsEk22Hz8zahl3,Shaan;Shantanu Moitra,3 Idiots (Original Motion Picture Soundtrack),Behti Hawa Sa Tha Woh,60,302142,FALSE,0.623,0.474,0,-10.532,1,0.0382,0.384,0.0000239,0.0931,0.379,139.981,4,pop-film
1995,6t7WriKgVszATnrdBKSUAf,BTS,Skool Luv Affair,Just One Day,69,239469,FALSE,0.685,0.713,6,-4.705,0,0.266,0.179,0,0.377,0.301,95.092,4,k-pop
1996,4381FmKZc1uT2zzhBiknH7,A.R. Rahman;Vagu Mazan;Thoughtsfornow,"Adheeraa (From ""Cobra"")","Adheeraa (From ""Cobra"")",70,259139,FALSE,0.722,0.859,6,-8.143,0,0.039,0.11,0.0000739,0.0929,0.562,110.969,4,pop-film
1997,2XOy3DKHapEiDxG7EFI2wT,Dept;Milky Day,Autumn breeze,Autumn breeze (Feat. Milky Day),54,174683,FALSE,0.65,0.628,2,-6.879,1,0.0645,0.534,0,0.28,0.554,79.069,4,chill
1998,3bE5slaVEfaDreqARl6k4M,Pearl Jam,Jeremy,Yellow Ledbetter,70,303586,FALSE,0.504,0.354,4,-11.3,1,0.0339,0.29,0.00000471,0.157,0.292,140.87,4,grunge
1999,7I08C1Y8aVtTM89PlRqdd9,Balance And Composure,The Things We Think We're Missing,Ella,29,89133,FALSE,0.416,0.759,9,-6.76,1,0.0378,0.00296,0.711,0.174,0.0643,107.953,4,grunge
2000,7vR8sGqVg5HMEOEvECdzlQ,Yuvan Shankar Raja;Tanvi Shah,"Voice of Yuvanshankar Raja, Vol. 2","En Kadhal Solla (From ""Paiya"")",60,293893,FALSE,0.874,0.412,0,-5.746,0,0.0313,0.035,0.00684,0.102,0.56,105.019,4,k-pop
2001,0BZagFWMAL33p7y6HsL3jT,Rarin,Switching Sides,Switching Sides,49,112236,FALSE,0.606,0.72,8,-7.586,1,0.115,0.122,0,0.11,0.458,85.448,4,sad
2002,7HPM13Xek5XoRWxRzHfvkB,Jubin Nautiyal;Meet Bros.;Shardul Rathod,Dil Galti Kar Baitha Hai,Dil Galti Kar Baitha Hai,67,273272,FALSE,0.612,0.78,1,-5.123,0,0.0814,0.0781,0,0.0593,0.554,92.059,4,k-pop
2003,7bbfZUVKAjhczPC4cfbrVg,Seaweed,Spanaway,Crush Us All,25,238626,FALSE,0.196,0.933,9,-6.357,1,0.0676,0.00076,0.000123,0.114,0.722,186.301,4,grunge
2004,69zSOewOfa2IvIRMveL1Cc,Neha Kakkar;Rohanpreet Singh;Rajat Nagpal,Do Gallan,Do Gallan,57,251224,FALSE,0.55,0.499,11,-9.596,1,0.14,0.776,0,0.247,0.584,147.497,4,pop-film
2005,3t7RY4sxCMWETXyvzDq2e3,remy;Public Library Commute,checked out (feat. Public Library Commute),checked out (feat. Public Library Commute),56,137400,FALSE,0.716,0.619,5,-8.029,1,0.0372,0.444,0,0.108,0.648,122.941,4,chill
2006,2s4v6XhJNO0l7bXJNP4RKS,Tenno,Mind Temple,Flower of Memories,60,159193,FALSE,0.447,0.314,3,-13.659,0,0.041,0.835,0.96,0.134,0.134,123.936,4,chill
2007,2o34ml66r7gmwmsIHcg6ym,Egypt Central,Hunted,Hunted,60,173398,FALSE,0.173,0.941,5,-3.371,0,0.161,0.000094,0.0076,0.33,0.393,194.553,3,grunge
2008,4kKhmIdFALmwCYrt90oWUW,MASN,Love Me For Me,Love Me For Me,50,171013,FALSE,0.627,0.648,9,-3.987,0,0.0457,0.51,0,0.117,0.467,87.6,4,chill
2009,46DFLr1KAE4nfWcsgkT4xi,Linkin Park;DJ Babu;Pharoahe Monch;Evidence,Reanimation,H! Vltg3 (Evidence Reanimation) [feat. Pharoahe Monch and DJ Babu],41,210733,FALSE,0.66,0.943,1,-4.166,0,0.277,0.129,0,0.557,0.599,93.696,4,grunge
2010,5vHLwhxxlGzmClMcxRRFPr,Nirvana,Nevermind (Remastered),Lithium,73,257053,FALSE,0.678,0.656,7,-6.41,1,0.0381,0.00174,0,0.0631,0.485,123.207,4,grunge
2011,4XJUPTlWg7AqgR5x50GRst,Marco Luka,get me high,get me high,51,105257,TRUE,0.401,0.344,9,-9.323,0,0.0318,0.832,0,0.202,0.623,169.474,4,sad
2012,4UJmPSJsBsIR1U0N79BU1g,Nirvana,MTV Unplugged In New York,Lake Of Fire,68,175973,FALSE,0.541,0.618,1,-9.652,0,0.179,0.277,0.0000402,0.413,0.68,145.464,4,grunge
2013,2cJDsHTLgDQvf5G73RCNX5,Creed,Father's Day 2020,With Arms Wide Open,56,278440,FALSE,0.415,0.533,0,-8.445,1,0.0308,0.0037,0.000732,0.176,0.126,138.929,4,grunge
2014,50iBJRkGjjht3RiwD0VqLA,Failure,Fantastic Planet,Another Space Song,54,310333,FALSE,0.511,0.701,1,-7.861,1,0.0252,0.000253,0.563,0.0631,0.189,84.318,4,grunge
2015,00KSN0qtGSeYX9qFClCEcg,Abhijeet,Sensational Duets (Abhijeet & Alka Yagnik),"Tum Dil Ki Dhadkan Mein (From ""Dhadkan"")",59,351425,FALSE,0.365,0.449,0,-13.516,1,0.0356,0.662,0.00000246,0.153,0.556,103.643,1,pop-film
2016,4jk4CaqBMBbMZhf3PuR1ai,Arijit Singh,M.S.Dhoni - The Untold Story,Phir Kabhi,62,287422,FALSE,0.405,0.665,4,-5.498,1,0.0328,0.614,0,0.525,0.404,81.921,4,pop-film
2017,7om4LRoSct9hiMPo0fPn7m,BTS,MAP OF THE SOUL : 7,Interlude : Shadow,67,259821,FALSE,0.384,0.798,9,-6.439,0,0.434,0.115,0,0.181,0.146,149.854,4,k-pop
2018,0edtKj1oW6rJ9f4wRtLPPH,Sam Wills;Honey Mooncie,Breathe,Traingazing,68,214159,FALSE,0.848,0.364,11,-10.058,1,0.0637,0.697,0.00529,0.14,0.569,137.541,4,chill
2019,5thheALMKZqEl479BxqAnL,Alka Yagnik;Udit Narayan,Dil Hai Tumhaara (Original Motion Picture Soundtrack),Dil Laga Liya Maine,55,271000,FALSE,0.609,0.935,0,-7.839,1,0.0609,0.403,0.0000917,0.311,0.917,81.03,4,k-pop
2020,0ADZ5dmXhlfzjMw6lefoPl,Nickelback,All the Right Reasons,Far Away,73,238173,FALSE,0.518,0.797,6,-5.153,1,0.0309,0.000681,0,0.107,0.293,132.918,4,grunge
2021,3voz8YdsGn2Y9PXp6xcJkl,Moxas,my bad,my bad,61,149950,TRUE,0.952,0.351,1,-14.902,1,0.229,0.511,0,0.111,0.758,118.293,4,chill
2022,3P94c9FKHvcbPhKIOxhf1N,The Wallflowers,Collected: 1996-2005,Sleepwalker,29,212266,TRUE,0.509,0.85,4,-6.897,0,0.0284,0.000294,0,0.115,0.797,128.838,4,grunge
2023,5npCUsfrlhdyjxyCa32maW,Stray Kids,Christmas EveL,Christmas EveL,67,178529,FALSE,0.878,0.777,5,-3.702,0,0.163,0.0437,0,0.401,0.878,139.989,4,k-pop
2024,455lcFHS2MOMKcGquhAf22,Ankit Tiwari;Tara Sutaria,"Shaamat (From ""Ek Villain Returns"")","Shaamat (From ""Ek Villain Returns"")",70,334173,FALSE,0.537,0.628,10,-5.342,0,0.029,0.148,0,0.0355,0.514,97.87,4,pop-film
2025,3BHR1mJOqn2UZyq98YKPgd,BLACKPINK,BORN PINK,Typa Girl,82,179172,TRUE,0.918,0.585,7,-7.781,1,0.0889,0.0627,0,0.624,0.519,131.966,4,k-pop
2026,2L2mNkEWo818IE4fKbnP0O,Powfu;Rxseboy,Letter's You Never Received,Would Look Perfect,59,149000,FALSE,0.788,0.537,9,-4.966,0,0.107,0.844,0,0.117,0.434,85.03,4,sad
2027,0lHSJ0ZP8uUPnJXhMdGjOK,Thirty Seconds To Mars,A Beautiful Lie,Attack,63,188186,FALSE,0.333,0.877,5,-1.894,0,0.0603,0.00332,0.00101,0.769,0.285,175.095,4,grunge
2028,27nzJVsvXqXyeMIcVxvB54,Sathyaprakash;VM Mahalingam;Nakul Abhyankar,Ponniyin Selvan Part-1 (Original Motion Picture Soundtrack),Chola Chola,73,219638,FALSE,0.623,0.655,5,-9.998,0,0.203,0.304,0,0.18,0.749,99.739,4,pop-film
2029,5Mn3siu0XehRb9kTEPqotX,potsu,just friends,just friends,61,172800,FALSE,0.563,0.3,11,-16.664,0,0.0512,0.927,0.655,0.234,0.38,74.971,4,chill
2030,44wXefe8WB9Fd6xwtmAwbR,Foo Fighters,The Colour And The Shape,Monkey Wrench,70,231480,FALSE,0.401,0.953,4,-4.276,1,0.0752,0.0000183,0.0000256,0.149,0.555,174.217,4,grunge
2031,45StvejYUdIsyUwqdZ7iJM,Audrey Mika,Y U Gotta B Like That,Y U Gotta B Like That,58,154456,FALSE,0.732,0.413,9,-6.353,1,0.0702,0.287,0,0.0565,0.761,92.066,4,chill
2032,2Wv6Mv7PWtv1wst5oYqqQc,Grey Daze,Amends,Soul Song,44,246440,FALSE,0.399,0.611,9,-6.285,0,0.0353,0.431,0.00724,0.119,0.125,74.691,4,grunge
2033,1w9yRUuQjZSG5rONZjJE6z,Valera,WANT U BAD,WANT U BAD,43,133370,FALSE,0.702,0.425,5,-12.442,1,0.09,0.266,0.243,0.135,0.376,135.001,4,chill
2034,6IcEBDc4bol7BbHMupfDLQ,boy in skirt;dhan,Sad Boy in Skirt,You Promised Not to Break My Heart,51,102947,FALSE,0.654,0.046,8,-17.51,1,0.0409,0.865,0.000651,0.239,0.188,148.532,4,chill
2035,5mk76DcUc1oQqOgcczreKB,Fern.,Want U Bad,Want U Bad,61,222000,FALSE,0.469,0.315,6,-15.836,1,0.0496,0.871,0.000184,0.111,0.353,79.947,4,chill
2036,1p7XK6eR8AUUp30TJaH9e5,Gomey;Xuitcasecity,Red Flags,Red Flags,55,140636,TRUE,0.478,0.722,10,-6.162,1,0.043,0.0188,0,0.395,0.344,156.947,4,sad
2037,35Rrbt58ADLxyo1lu7xhZu,Himesh Reshammiya;Krishna;Ahir,Aashiq Banaya Aapne,Aap Ki Kashish,58,333653,FALSE,0.69,0.78,8,-7.412,0,0.0489,0.117,0,0.0696,0.718,110.963,4,pop-film
2038,6oEAcSY98NPIgD9UumQwIg,Diljit Dosanjh;Anne-Marie;Intense,Peaches (feat. Anne-Marie),Peaches (feat. Anne-Marie),63,189882,FALSE,0.633,0.567,4,-7.296,0,0.113,0.386,0,0.069,0.353,85.297,4,pop-film
2039,7w09r53aPON8ZUvEAnPe94,Badflower,"OK, I'M SICK",Ghost,62,259519,TRUE,0.505,0.839,11,-4.966,0,0.0569,0.0111,0,0.211,0.326,139.961,4,grunge
2040,7r8lp6nukhNPK9QPC79k30,Papithbk,Are You Ready?,Are You Ready?,59,134844,FALSE,0.841,0.519,8,-9.814,0,0.0475,0.0694,0,0.0672,0.132,106.97,4,sad
2041,1Vej0qeQ3ioKwpI6FUbRv1,Linkin Park,Hybrid Theory (Bonus Edition),Papercut,75,184866,FALSE,0.524,0.939,9,-3.994,1,0.113,0.00022,0,0.623,0.661,150.184,4,grunge
2042,1BvSkVrXtnjTuyTR4Qa8be,Sarcastic Sounds,1 Am. Study Session,Wish You Were Mine,52,121519,FALSE,0.816,0.468,1,-8.686,1,0.0608,0.672,0.843,0.244,0.199,158.071,4,sad
2043,4z1N1HpvoBnptR3zP7Q8Ai,Highly Suspect,Rock - Best of 2022,Natural Born Killer,5,196135,FALSE,0.202,0.742,0,-5.29,1,0.124,0.00169,0.000483,0.128,0.155,194.876,3,grunge
2044,29SjtKzBoJDgyIBusHylIS,BTS,Dark & Wild,War of Hormone,65,265602,FALSE,0.612,0.993,9,-1.895,1,0.24,0.116,0,0.307,0.488,98.004,4,k-pop
2045,5j7FeEzvAhUG8XbhzQk3i0,meynus,don't stay awake for too long,don't stay awake for too long,45,68444,FALSE,0.741,0.215,1,-14.838,1,0.0394,0.206,0.362,0.112,0.444,110.638,4,sad
2046,4xZwBITWeGPWVTDVmLfuDf,Jack Harlow,Rap Geek,SUNDAY NIGHT,1,191778,FALSE,0.764,0.776,11,-5.329,0,0.0329,0.124,0.000512,0.327,0.772,119.92,4,k-pop
2047,0pu6Ruz29xmpiMpSTyFnPb,Holem;Shiloh Dynasty,In My Feelings,Sex for Breakfast,55,97297,FALSE,0.81,0.0774,0,-17.368,1,0.0526,0.927,0.0325,0.418,0.442,111.017,3,chill
2048,3AoSuIey90cH9PI8HUoHOQ,Sixx:A.M.,The Heroin Diaries Soundtrack,Life is Beautiful,62,215000,FALSE,0.474,0.895,2,-4.443,0,0.0628,0.000254,0.000177,0.088,0.399,89.998,4,grunge
2049,2Cflk1MsD6Ke9MpYEmuxYo,T. M. Soundararajan,Divine Collections Saravana Bhavane,Muruganai Koopittu,43,197746,FALSE,0.587,0.474,6,-11.776,1,0.0806,0.466,0,0.144,0.818,104.153,4,k-pop
2050,78KKYDENYsw6jYfuEZsqJl,A.R. Rahman;Sonu Nigam;Gulzar,Saathiya,Saathiya,59,357433,FALSE,0.462,0.457,1,-15.251,0,0.106,0.186,0,0.334,0.535,175.94,4,pop-film
2051,5NkpsRKvSBukdYQtl3WLZW,K.Will,Descendants Of The Sun (Original Television Soundtrack) Pt.6 - Talk Love,Descendants Of The Sun (Original Television Soundtrack) Pt.6 - Talk Love,59,216555,FALSE,0.603,0.834,1,-2.339,0,0.0287,0.353,0,0.0989,0.555,102.038,4,k-pop
2052,0YJooLEHFKKjtwWSEaeHzX,Udit Narayan;Neha Kakkar;Palak Muchhal;Raja Hasan,Loveyatri - A Journey Of Love,Dholida,60,216251,FALSE,0.546,0.945,1,-3.031,1,0.213,0.144,0,0.0909,0.914,124.524,4,pop-film
2053,6R1yUVtY4dPrGFOD7Eghrl,Linkin Park,Minutes to Midnight (Deluxe Edition),The Little Things Give You Away,38,383507,FALSE,0.556,0.491,7,-7.363,1,0.0286,0.0656,0.000099,0.0528,0.107,139.983,3,grunge
2054,0VbOBom0Ya2zrlSpv7II1C,Collective Soul,Dosage,Heavy,64,174912,FALSE,0.553,0.872,1,-5.617,1,0.0374,0.00109,0.00115,0.0988,0.543,106.927,4,grunge
2055,6jWLyg8AuMQ9LtIB2UlfOF,Lifehouse,No Name Face,Hanging By A Moment,63,216360,FALSE,0.537,0.858,1,-4.903,1,0.0349,0.000966,0,0.0812,0.502,124.599,4,grunge
2056,6nF6vVBsbbDVBezCW8y96B,Thirty Seconds To Mars,LOVE LUST FAITH + DREAMS,Do Or Die,50,247813,FALSE,0.514,0.825,2,-5.512,1,0.0562,0.00177,0.00000113,0.153,0.432,135.074,4,grunge
2057,0rNpm25xLsckCS9JPAgpwP,SwuM;Idealism,With U,With U,55,218666,FALSE,0.469,0.309,1,-11.858,0,0.0341,0.863,0.809,0.0923,0.185,90.062,4,chill
2058,1AToLLvWghQgiBFef1iGuR,Hwa Sa,Guilty Pleasure,I`m a B,65,167333,FALSE,0.711,0.77,10,-4.724,0,0.0826,0.135,0.0000089,0.18,0.927,139.968,4,k-pop
2059,0Q3SGTVOUX2OnKoFf9nBJg,Addict.;Rnla,the reason why,the reason why,45,133374,FALSE,0.576,0.255,9,-16.446,1,0.0624,0.637,0.00474,0.101,0.1,143.987,4,chill
2060,0NFjUVEW0ndIiodGuMhHQU,BLACKPINK,BORN PINK,Ready For Love,64,184677,FALSE,0.564,0.682,6,-6.688,1,0.113,0.0146,0,0.123,0.551,107.597,4,k-pop
2061,7bckng9psD3hFOCiIi0qqT,Yxngxr1,NIKEYS PT. 2 IN MINT,NIKEYS PT. 2 IN MINT,58,139354,TRUE,0.916,0.394,6,-10.329,1,0.292,0.854,0,0.0929,0.291,123.937,4,sad
2062,3672DNEisN5yExyR4KUPww,Blind Melon,REGNIG DAG,No Rain,0,217200,FALSE,0.359,0.573,9,-6.054,1,0.0326,0.665,0.000178,0.136,0.562,73.368,4,grunge
2063,0CA3RxBx2xSQXPfpmUBK1v,Three Days Grace,Three Days Grace,Just Like You,64,186893,FALSE,0.373,0.737,1,-5.282,1,0.0297,0.0000094,0,0.0696,0.565,177.9,4,grunge
2064,5kByOzRm7KpgFUOeClZbek,Ghibran;Sid Sriram,"Yaar Azhaippadhu (From ""Maara"")","Yaar Azhaippadhu - From ""Maara""",57,250325,FALSE,0.626,0.525,10,-7.417,1,0.0338,0.675,0,0.0645,0.45,114.921,3,pop-film
2065,229V8Yw0gxpHGrRmbiSCM1,Dylan Rockoff,firstavenue_bedroom,firstavenue_bedroom,43,201093,FALSE,0.701,0.388,9,-11.006,1,0.0825,0.393,0.0000129,0.123,0.295,106.948,4,chill
2066,0n6Dh4G6Uoq7ZoKeYWu7Rr,ilyTOMMY,Lonely Nights,Lonely Nights,61,185901,FALSE,0.463,0.256,10,-12.236,1,0.0487,0.821,0.613,0.153,0.272,123.954,4,sad
2067,331CFIHeefOVTC4F8cmYTL,Jack Harlow,Beautiful Trending Hits 2022,First Class,0,173947,TRUE,0.905,0.563,8,-6.135,1,0.102,0.0254,0.00000971,0.113,0.324,106.998,4,k-pop
2068,0ZeGfEAL5Rl4pd5LZBGuEK,Hwa Sa,María,Maria,72,199026,FALSE,0.658,0.749,9,-2.967,0,0.0634,0.238,0.00000203,0.272,0.442,128.909,4,k-pop
2069,1hIuSG6xV4RDgD8bDVKP7N,BTS,Proof,Dynamite,66,199293,FALSE,0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0933,0.737,114.044,4,k-pop
2070,21Pkk76qnEgB5d0iDot4Dk,One Hope,the overthinker,the overthinker,52,196250,FALSE,0.663,0.351,5,-12.064,0,0.39,0.406,0,0.147,0.477,118.505,4,sad
2071,7emLx4rVwr0tPyjktu7A7U,Shaan;Udit Narayan;Shreya Ghoshal;Sunidhi Chauhan;Rahul Saxena,Om Shanti Om,Deewangi Deewangi,59,352388,FALSE,0.725,0.918,9,-4.875,1,0.0447,0.0289,0.00000513,0.602,0.927,107.975,4,pop-film
2072,5OMUXgfXsSukZ0zxelpC3b,A.R. Rahman;Jaswinder Singh;Shiraz Uppal,Raanjhanaa (Original Motion Picture Soundtrack),Raanjhanaa,69,254653,FALSE,0.673,0.714,9,-8.042,1,0.039,0.111,0,0.0858,0.78,112.941,4,pop-film
2073,1DiOSZ8PpnmwgriDH0RNQd,yaeow;Powfu;Sarcastic Sounds,how to live,how to live,52,146400,FALSE,0.611,0.311,0,-12.199,1,0.0382,0.904,0.00409,0.111,0.194,100.092,4,sad
2074,2i5K0EdMY5zFs9t7KfYK3k,Nirvana,In Utero - 20th Anniversary Remaster,Rape Me,57,170000,FALSE,0.42,0.746,8,-10.628,1,0.0467,0.0141,0,0.0661,0.229,111.886,4,grunge
2075,2ZDxJYG4hztx0HIIrFBZee,longlost,I Hate Everything About You,I Hate Everything About You,54,104470,FALSE,0.634,0.518,2,-9.931,0,0.0568,0.00335,0.851,0.1,0.184,169.95,4,sad
2076,7z5G2LOdV8okZn4yWg3q5g,A1 x J1;Tion Wayne,Night Away (Dance) (feat. Tion Wayne),Night Away (Dance) (feat. Tion Wayne),75,175774,TRUE,0.706,0.552,5,-9.479,0,0.0833,0.235,0,0.144,0.835,142.037,4,chill
2077,7eBqNSGi5jOBQZDiecXJas,Tom Day,2012,Who We Want to Be,46,395294,FALSE,0.456,0.672,7,-10.431,0,0.0317,0.0728,0.451,0.0724,0.0541,102.005,4,chill
2078,4VwPsMcRt1HPVKIdcwY9Uj,Soundgarden,Badmotorfinger (25th Anniversary Remaster),Outshined - Remastered,64,311000,FALSE,0.485,0.841,2,-6.068,0,0.0307,0.000173,0.00686,0.125,0.551,94.867,4,grunge
2079,7fzH38ofOIvZQwAQucwsKn,Alka Yagnik;Udit Narayan,Kasoor,Kitni Bechain Hoke,53,445120,FALSE,0.583,0.814,6,-9.177,0,0.0616,0.491,0.00259,0.192,0.738,145.984,4,k-pop
2080,1f5gQuy8aQEj6WX9wc8i3k,LRN Slime;Shiloh Dynasty,why am i crying,Sad Hours,52,178025,FALSE,0.768,0.127,11,-14.982,1,0.0553,0.716,0.776,0.156,0.449,129.893,4,chill
2081,7vZz8oJ5qAqB9MghufRK5k,Shankar-Ehsaan-Loy;Siddharth Mahadevan,Bhaag Milkha Bhaag (Original Motion Picture Soundtrack),Zinda,61,211120,FALSE,0.603,0.708,4,-7.047,0,0.0379,0.000173,0.00000336,0.158,0.611,105.046,4,pop-film
2082,29mtZPY0dBU9WJmwnOig3E,yaeow,both of us,both of us,41,153000,TRUE,0.72,0.352,2,-12.092,1,0.0333,0.895,0.043,0.0875,0.727,80.011,4,sad
2083,05tn6MGYoFRaXPYQpZmPcc,Red,Until We Have Faces,Faceless,52,203520,FALSE,0.293,0.904,11,-4.155,0,0.0736,0.0000192,0,0.103,0.294,172.168,4,grunge
2084,6K8YDOe6C2HgnMJNYhUOHE,Powfu;sleep.ing,poems of the past,"popular girl, typical boy (feat. sleep.ing)",52,246400,FALSE,0.694,0.502,0,-7.004,1,0.166,0.785,0.000227,0.117,0.584,75.011,4,sad
2085,3KeMulXbLDJBQdY5PZbGEh,A.R. Rahman;Shreya Ghoshal,Mimi (Original Motion Picture Soundtrack),Param Sundari,72,200218,FALSE,0.815,0.761,4,-7.162,0,0.144,0.192,0,0.0272,0.82,121.999,4,pop-film
2086,4OCpBhcJxiSd1azaBOy21U,Arijit Singh,Simran,Meet,55,215411,FALSE,0.554,0.488,5,-8.079,1,0.0307,0.589,0,0.136,0.539,95.949,4,pop-film
2087,2DBzFlduaVzw2EHdP1ZnbG,Josh A,PAINLESS,PAINLESS,46,147757,FALSE,0.753,0.632,9,-8.054,1,0.0423,0.122,0,0.198,0.718,91.047,4,sad
2088,6PAr1wwpxJQhHn2c6wKN4O,Tommy Ice,Forever,Forever,54,160114,TRUE,0.796,0.495,8,-9.895,0,0.251,0.689,0,0.107,0.506,120.001,4,sad
